account_id,country,industry,account_age_months,monthly_tpv,tpv_trend_3m_pct,txn_count_monthly,avg_ticket_size,num_products_used,login_freq_monthly,disputes_90d,chargebacks_90d,support_tickets_90d,failed_txn_ratio,churn
SMB_EU_005568,ES,E-commerce,12,6135.48,-23.12,33,185.92,2,14,1,0,1,0.018,0
SMB_EU_005569,ES,Retail,14,7567.56,13.51,30,252.25,4,16,1,1,1,0.116,0
SMB_EU_005570,UK,Services,120,9276.73,-63.8,114,81.37,1,8,1,3,2,0.115,1
SMB_EU_005571,UK,E-commerce,50,7665.24,-60.41,28,273.76,1,15,0,0,1,0.136,0
SMB_EU_005572,DE,E-commerce,98,15149.48,-8.13,72,210.41,3,7,0,0,1,0.253,0
SMB_EU_005573,ES,Retail,22,2629.19,-11.73,20,131.46,2,7,3,1,1,0.108,1
SMB_EU_005574,IT,E-commerce,69,6853.59,-10.09,44,155.76,2,10,2,0,0,0.053,0
SMB_EU_005575,IT,Services,37,8117.6,-18.94,65,124.89,3,10,1,0,2,0.056,1
SMB_EU_005576,DE,Retail,32,6645.04,-6.07,38,174.87,3,10,0,0,1,0.154,0
SMB_EU_005577,IT,Hospitality,27,17903.62,-5.24,117,153.02,1,6,0,0,0,0.081,0
SMB_EU_005578,UK,Subscription,45,11666.14,-14.06,59,197.73,3,10,0,0,0,0.162,0
SMB_EU_005579,UK,Hospitality,38,8249.21,-15.8,32,257.79,1,10,2,0,2,0.075,0
SMB_EU_005580,NL,Services,23,2620.98,4.78,9,291.22,2,15,0,0,2,0.061,0
SMB_EU_005581,DE,Retail,17,6349.51,-12.12,47,135.1,1,10,2,0,3,0.064,0
SMB_EU_005582,FR,E-commerce,24,9664.59,-9.09,93,103.92,1,7,0,0,4,0.126,1
SMB_EU_005583,ES,Services,26,2638.4,-32.79,16,164.9,2,9,0,0,0,0.07,0
SMB_EU_005584,ES,Services,20,7446.72,29.07,67,111.15,1,5,2,0,2,0.145,1
SMB_EU_005585,NL,Hospitality,13,10079.15,14.13,38,265.24,1,6,0,0,1,0.106,0
SMB_EU_005586,DE,Hospitality,28,7622.63,-7.42,40,190.57,2,8,0,0,1,0.168,0
SMB_EU_005587,NL,E-commerce,35,9126.75,-52.05,42,217.3,2,15,3,0,3,0.035,1
SMB_EU_005588,NL,Retail,32,9755.97,0.16,86,113.44,1,12,1,0,1,0.032,0
SMB_EU_005589,UK,Services,11,1586.98,-0.25,6,264.5,1,9,0,0,0,0.195,0
SMB_EU_005590,IT,Hospitality,74,13270.79,-39.5,45,294.91,1,7,0,1,1,0.018,0
SMB_EU_005591,FR,E-commerce,86,6883.73,-38.26,37,186.05,1,10,0,1,2,0.121,0
SMB_EU_005592,NL,Services,41,2552.73,-7.89,9,283.64,2,15,2,1,0,0.195,0
SMB_EU_005593,DE,E-commerce,46,16074.36,-23.45,183,87.84,1,15,1,1,1,0.008,0
SMB_EU_005594,UK,E-commerce,31,16954.71,-27.01,193,87.85,4,3,1,1,1,0.029,0
SMB_EU_005595,FR,Services,34,4786.45,-32.09,16,299.15,1,12,0,0,0,0.104,0
SMB_EU_005596,NL,Services,6,2568.6,-39.33,11,233.51,1,11,2,0,0,0.083,0
SMB_EU_005597,FR,E-commerce,25,29608.43,-8.02,244,121.35,2,8,0,1,1,0.111,0
SMB_EU_005598,IT,Retail,25,2909.18,26.45,18,161.62,1,7,0,2,4,0.124,0
SMB_EU_005599,IT,Retail,84,3285.37,11.63,17,193.26,1,9,1,0,1,0.119,0
SMB_EU_005600,ES,Hospitality,21,5626.96,-6.78,24,234.46,3,17,1,0,0,0.191,0
SMB_EU_005601,FR,E-commerce,73,7025.24,34.38,26,270.2,2,12,0,0,0,0.183,0
SMB_EU_005602,FR,Services,27,10412.56,-70.51,106,98.23,1,11,0,0,4,0.25,1
SMB_EU_005603,DE,Subscription,19,4438.41,-12.19,20,221.92,2,10,3,0,0,0.096,0
SMB_EU_005604,IT,Services,6,12726.09,-1.66,69,184.44,1,15,1,0,3,0.12,0
SMB_EU_005605,DE,E-commerce,33,27913.86,-51.01,132,211.47,2,13,0,0,2,0.235,0
SMB_EU_005606,IT,Services,15,10490.51,26.85,55,190.74,2,7,2,1,1,0.031,0
SMB_EU_005607,UK,E-commerce,7,46540.08,2.75,260,179.0,3,11,2,0,0,0.041,0
SMB_EU_005608,UK,Retail,40,8399.55,-11.85,67,125.37,3,15,0,2,1,0.154,0
SMB_EU_005609,NL,Retail,34,4356.45,6.72,24,181.52,4,11,0,0,2,0.053,0
SMB_EU_005610,NL,E-commerce,36,14101.0,2.19,116,121.56,1,11,0,0,0,0.032,0
SMB_EU_005611,DE,Subscription,27,6405.94,-4.57,71,90.22,2,7,1,0,0,0.109,0
SMB_EU_005612,IT,Retail,16,5227.47,-18.13,32,163.36,1,4,0,0,0,0.189,0
SMB_EU_005613,ES,Retail,12,8757.88,-21.54,102,85.86,3,7,1,0,1,0.116,0
SMB_EU_005614,FR,Subscription,67,7464.83,32.8,37,201.75,2,9,1,0,1,0.088,0
SMB_EU_005615,NL,Retail,43,5094.27,-20.29,53,96.12,1,12,3,0,1,0.06,0
SMB_EU_005616,ES,Services,50,4315.43,25.47,24,179.81,1,14,1,1,1,0.126,0
SMB_EU_005617,UK,E-commerce,24,20851.74,-12.67,71,293.69,1,18,0,1,1,0.042,0
SMB_EU_005618,FR,Retail,14,14200.71,11.85,173,82.09,3,10,1,0,0,0.061,0
SMB_EU_005619,IT,Subscription,13,3440.0,-43.21,21,163.81,1,15,0,2,2,0.133,1
SMB_EU_005620,DE,Retail,28,6669.34,-28.97,29,229.98,2,9,0,1,0,0.093,1
SMB_EU_005621,DE,Hospitality,15,5512.14,10.98,48,114.84,3,15,0,0,1,0.212,0
SMB_EU_005622,UK,E-commerce,5,7378.26,-24.17,36,204.95,3,6,0,1,0,0.077,0
SMB_EU_005623,ES,Retail,39,7445.56,-49.33,54,137.88,4,8,0,1,1,0.025,0
SMB_EU_005624,ES,Retail,50,8742.87,-20.52,68,128.57,1,7,1,0,1,0.028,0
SMB_EU_005625,DE,Retail,18,10921.6,-42.97,39,280.04,2,11,0,0,3,0.139,0
SMB_EU_005626,UK,Retail,7,8379.07,-19.85,67,125.06,2,10,0,0,0,0.183,0
SMB_EU_005627,NL,Services,30,2947.24,-51.49,18,163.74,1,9,2,0,3,0.082,1
SMB_EU_005628,FR,E-commerce,24,50162.52,-3.56,428,117.2,3,10,1,0,0,0.04,0
SMB_EU_005629,IT,E-commerce,20,24668.48,-33.14,173,142.59,3,14,0,0,1,0.093,0
SMB_EU_005630,DE,E-commerce,36,20898.6,3.88,145,144.13,2,12,1,0,1,0.03,0
SMB_EU_005631,ES,Subscription,29,16446.68,-18.86,108,152.28,2,11,1,1,1,0.09,0
SMB_EU_005632,IT,Subscription,35,10422.74,-35.76,47,221.76,4,8,0,1,2,0.088,0
SMB_EU_005633,DE,Services,28,10818.08,-34.21,44,245.87,1,16,1,0,1,0.003,0
SMB_EU_005634,DE,Services,15,5173.56,24.75,27,191.61,1,9,0,0,0,0.009,0
SMB_EU_005635,DE,E-commerce,14,15015.74,-55.02,70,214.51,4,11,1,0,2,0.083,0
SMB_EU_005636,DE,E-commerce,27,21959.22,-5.46,85,258.34,1,15,3,0,0,0.267,0
SMB_EU_005637,IT,Hospitality,48,15449.46,-26.88,52,297.1,3,11,0,0,1,0.043,0
SMB_EU_005638,UK,Hospitality,28,14864.69,-12.54,82,181.28,3,19,0,1,1,0.091,0
SMB_EU_005639,DE,E-commerce,16,21407.87,26.28,75,285.44,4,10,0,0,0,0.094,0
SMB_EU_005640,DE,E-commerce,30,20450.7,4.46,109,187.62,1,9,0,0,0,0.046,0
SMB_EU_005641,IT,Subscription,31,13665.17,-10.85,54,253.06,4,9,0,0,0,0.239,0
SMB_EU_005642,ES,Services,15,9032.33,-0.51,44,205.28,1,8,0,0,1,0.156,1
SMB_EU_005643,FR,E-commerce,85,32697.2,-8.41,119,274.77,1,11,0,0,1,0.126,0
SMB_EU_005644,FR,Services,46,4338.32,-1.39,24,180.76,1,10,2,1,2,0.129,0
SMB_EU_005645,IT,E-commerce,24,33078.61,11.16,142,232.95,1,8,2,0,2,0.063,0
SMB_EU_005646,FR,Retail,81,9828.03,-4.97,54,182.0,4,12,0,0,0,0.058,0
SMB_EU_005647,DE,E-commerce,34,22167.1,3.3,83,267.07,3,5,2,0,2,0.084,0
SMB_EU_005648,ES,E-commerce,32,34371.23,3.55,115,298.88,2,8,0,0,2,0.086,0
SMB_EU_005649,IT,Retail,63,12524.4,-41.57,94,133.24,1,8,1,0,0,0.044,0
SMB_EU_005650,IT,Services,47,8662.78,-48.24,47,184.31,2,6,0,0,2,0.034,0
SMB_EU_005651,ES,E-commerce,37,11874.57,-7.88,121,98.14,1,12,0,1,1,0.073,0
SMB_EU_005652,IT,Hospitality,20,14742.68,-36.59,133,110.85,1,7,0,2,1,0.044,0
SMB_EU_005653,DE,Retail,27,12144.22,11.74,43,282.42,2,8,1,0,2,0.037,0
SMB_EU_005654,FR,Retail,24,8628.59,-17.07,43,200.66,3,7,3,0,1,0.08,0
SMB_EU_005655,DE,Services,16,9680.2,-23.94,58,166.9,2,17,0,1,2,0.105,0
SMB_EU_005656,DE,Hospitality,102,28345.2,-11.29,124,228.59,2,10,1,0,2,0.099,0
SMB_EU_005657,IT,Subscription,47,4463.22,12.0,22,202.87,3,6,4,0,0,0.171,0
SMB_EU_005658,UK,Subscription,23,5556.59,-7.07,39,142.48,1,11,1,0,1,0.067,1
SMB_EU_005659,UK,E-commerce,34,75131.01,33.01,579,129.76,3,9,1,0,1,0.128,0
SMB_EU_005660,IT,E-commerce,24,19376.62,3.27,92,210.62,3,10,2,1,3,0.117,0
SMB_EU_005661,DE,Services,14,5606.69,17.73,46,121.88,2,8,1,0,1,0.095,0
SMB_EU_005662,DE,Subscription,5,8398.0,-15.22,76,110.5,1,10,5,0,2,0.035,1
SMB_EU_005663,ES,Hospitality,36,12389.15,0.18,83,149.27,2,12,0,0,1,0.108,0
SMB_EU_005664,IT,Services,27,23955.22,-49.12,89,269.16,1,9,1,0,1,0.202,1
SMB_EU_005665,IT,Services,55,3354.57,-15.5,38,88.28,3,11,1,0,4,0.083,0
SMB_EU_005666,ES,E-commerce,18,14152.97,0.31,54,262.09,1,9,1,0,3,0.047,0
SMB_EU_005667,ES,Hospitality,55,4861.38,15.78,22,220.97,1,5,2,0,2,0.126,0
SMB_EU_005668,ES,Services,59,7761.35,-4.91,87,89.21,4,12,2,0,1,0.149,0
SMB_EU_005669,DE,Hospitality,50,12493.34,-12.78,59,211.75,2,8,0,0,1,0.115,0
SMB_EU_005670,ES,Retail,45,21157.64,27.04,122,173.42,3,6,1,0,1,0.039,0
SMB_EU_005671,UK,E-commerce,25,23761.85,-17.58,90,264.02,2,9,0,0,2,0.165,0
SMB_EU_005672,FR,Retail,55,36271.82,2.34,130,279.01,1,7,1,0,0,0.115,0
SMB_EU_005673,IT,Retail,49,5666.6,-10.62,40,141.67,1,11,1,0,3,0.025,0
SMB_EU_005674,FR,Subscription,29,5454.82,-14.05,22,247.95,3,5,0,0,2,0.037,0
SMB_EU_005675,UK,Retail,7,19318.21,11.12,130,148.6,3,9,1,1,2,0.064,0
SMB_EU_005676,DE,Retail,22,8611.87,-30.06,59,145.96,1,11,0,0,2,0.021,0
SMB_EU_005677,IT,E-commerce,51,6569.82,6.09,54,121.66,1,10,2,0,2,0.188,0
SMB_EU_005678,DE,Hospitality,33,4963.55,-33.83,22,225.62,3,10,0,0,2,0.285,0
SMB_EU_005679,ES,E-commerce,19,17486.78,-22.4,127,137.69,4,10,1,1,0,0.131,0
SMB_EU_005680,DE,Retail,28,5428.66,-10.81,30,180.96,3,8,0,0,3,0.074,0
SMB_EU_005681,FR,Retail,29,4352.04,-28.18,17,256.0,3,8,1,0,0,0.108,0
SMB_EU_005682,NL,Retail,14,7062.96,-27.95,28,252.25,4,11,0,0,0,0.065,0
SMB_EU_005683,UK,E-commerce,19,7919.52,9.02,30,263.98,1,5,0,1,1,0.062,0
SMB_EU_005684,DE,E-commerce,98,21957.94,-16.81,190,115.57,1,10,0,0,0,0.318,0
SMB_EU_005685,DE,Subscription,2,2803.7,18.74,13,215.67,1,11,0,0,1,0.051,0
SMB_EU_005686,ES,E-commerce,28,15836.31,3.71,56,282.79,4,9,1,0,3,0.099,0
SMB_EU_005687,NL,Retail,51,10926.02,-11.98,122,89.56,4,11,1,0,1,0.044,0
SMB_EU_005688,UK,Services,27,4735.62,-2.62,19,249.24,1,12,1,0,0,0.028,0
SMB_EU_005689,DE,E-commerce,17,28904.11,-10.18,215,134.44,2,10,1,0,1,0.257,0
SMB_EU_005690,IT,Hospitality,21,2636.42,-67.16,12,219.7,1,10,1,1,0,0.116,0
SMB_EU_005691,FR,E-commerce,82,9849.26,-18.87,41,240.23,3,8,2,0,0,0.06,0
SMB_EU_005692,DE,Hospitality,42,4922.12,-14.55,17,289.54,2,16,1,0,1,0.049,0
SMB_EU_005693,IT,Services,40,7668.13,13.42,40,191.7,4,12,0,1,1,0.066,0
SMB_EU_005694,IT,Subscription,25,10260.78,4.98,38,270.02,1,13,0,0,0,0.066,0
SMB_EU_005695,ES,E-commerce,32,54275.33,-7.55,603,90.01,3,15,0,0,1,0.021,0
SMB_EU_005696,FR,E-commerce,12,9249.58,-15.42,54,171.29,2,13,1,0,4,0.071,0
SMB_EU_005697,NL,E-commerce,85,6495.16,-6.08,37,175.54,1,12,1,0,2,0.041,0
SMB_EU_005698,FR,Subscription,44,26329.18,-46.7,133,197.96,2,10,1,0,1,0.041,0
SMB_EU_005699,UK,Subscription,27,3814.12,-22.92,21,181.62,2,12,0,1,0,0.02,0
SMB_EU_005700,FR,Retail,30,12052.59,14.18,41,293.97,1,11,0,1,1,0.058,0
SMB_EU_005701,FR,Retail,38,4447.04,35.5,46,96.67,2,6,1,0,1,0.071,0
SMB_EU_005702,FR,E-commerce,12,4333.86,-16.55,31,139.8,3,7,0,0,2,0.021,0
SMB_EU_005703,IT,Retail,22,6388.96,13.56,22,290.41,1,6,1,0,0,0.057,0
SMB_EU_005704,FR,E-commerce,12,25732.38,-10.61,145,177.46,2,9,0,0,3,0.154,0
SMB_EU_005705,UK,Retail,43,3843.48,-16.93,19,202.29,3,6,1,0,1,0.143,0
SMB_EU_005706,FR,Hospitality,9,8477.51,-16.93,87,97.44,1,14,0,0,3,0.049,0
SMB_EU_005707,UK,Subscription,13,14224.17,2.11,100,142.24,3,13,2,0,0,0.046,0
SMB_EU_005708,DE,Subscription,47,4196.33,-13.96,47,89.28,3,6,0,2,0,0.107,0
SMB_EU_005709,IT,E-commerce,32,13084.04,-9.1,119,109.95,3,7,2,1,2,0.029,0
SMB_EU_005710,UK,Hospitality,77,15456.11,-6.61,70,220.8,1,11,0,0,3,0.066,0
SMB_EU_005711,DE,Services,22,7387.53,-11.1,30,246.25,3,10,1,0,0,0.093,0
SMB_EU_005712,UK,Retail,24,6838.35,-12.19,25,273.53,3,10,1,1,0,0.065,0
SMB_EU_005713,NL,Hospitality,66,7697.82,-36.44,57,135.05,2,11,1,0,1,0.088,0
SMB_EU_005714,UK,E-commerce,56,9943.23,1.3,65,152.97,2,10,0,0,3,0.079,0
SMB_EU_005715,IT,Retail,48,15606.05,1.02,76,205.34,1,7,1,0,1,0.117,0
SMB_EU_005716,FR,E-commerce,15,29253.71,-11.96,297,98.5,1,15,0,0,1,0.025,0
SMB_EU_005717,DE,Retail,16,8601.92,-24.2,33,260.66,2,6,1,1,0,0.01,1
SMB_EU_005718,FR,Hospitality,26,6890.77,20.95,37,186.24,1,10,2,0,3,0.114,0
SMB_EU_005719,DE,E-commerce,25,8238.12,0.35,28,294.22,2,16,1,0,2,0.23,1
SMB_EU_005720,DE,E-commerce,16,6664.72,19.95,63,105.79,1,9,2,1,0,0.019,0
SMB_EU_005721,DE,Retail,21,6381.98,33.57,58,110.03,1,17,2,0,0,0.098,0
SMB_EU_005722,NL,Services,26,4744.55,37.96,30,158.15,2,10,2,1,1,0.086,0
SMB_EU_005723,ES,E-commerce,54,28378.35,-55.37,226,125.57,3,9,0,0,2,0.166,0
SMB_EU_005724,DE,Hospitality,63,10435.53,-17.75,45,231.9,1,12,1,0,2,0.069,0
SMB_EU_005725,DE,Hospitality,42,6703.7,-6.67,23,291.47,3,10,3,0,1,0.042,0
SMB_EU_005726,IT,E-commerce,8,30642.06,1.93,307,99.81,1,4,1,1,2,0.038,0
SMB_EU_005727,DE,Retail,58,4541.92,23.8,34,133.59,1,11,0,0,0,0.052,0
SMB_EU_005728,DE,Services,43,9543.31,9.41,72,132.55,4,6,2,2,1,0.044,0
SMB_EU_005729,DE,Retail,49,4978.78,-18.05,26,191.49,2,14,1,1,1,0.072,0
SMB_EU_005730,UK,Retail,16,16831.6,-9.17,94,179.06,1,8,2,0,0,0.031,0
SMB_EU_005731,ES,Services,68,4960.12,-41.37,21,236.2,2,8,0,0,0,0.08,0
SMB_EU_005732,FR,Retail,24,2412.03,-22.34,10,241.2,1,8,0,1,0,0.13,0
SMB_EU_005733,IT,E-commerce,15,23246.27,0.21,113,205.72,4,11,0,1,1,0.242,0
SMB_EU_005734,NL,E-commerce,45,24380.35,-17.83,116,210.18,1,8,0,0,0,0.07,0
SMB_EU_005735,IT,E-commerce,26,11405.57,-24.76,43,265.25,3,8,0,0,3,0.188,0
SMB_EU_005736,IT,Services,42,4001.55,-14.2,24,166.73,1,8,2,0,0,0.012,0
SMB_EU_005737,IT,Hospitality,21,5452.27,6.17,66,82.61,2,12,2,0,3,0.022,0
SMB_EU_005738,FR,Hospitality,11,1890.17,6.06,15,126.01,4,8,0,0,2,0.01,0
SMB_EU_005739,DE,Services,20,1209.98,1.45,14,86.43,1,9,0,0,3,0.32,0
SMB_EU_005740,NL,E-commerce,9,32754.02,14.87,197,166.26,1,6,1,1,1,0.056,0
SMB_EU_005741,UK,E-commerce,43,9148.68,13.28,58,157.74,2,15,0,0,2,0.047,0
SMB_EU_005742,IT,E-commerce,3,45659.36,-21.12,449,101.69,1,13,2,0,1,0.145,1
SMB_EU_005743,ES,E-commerce,56,34133.91,1.0,139,245.57,3,8,1,0,2,0.203,0
SMB_EU_005744,UK,Subscription,10,23047.14,1.94,114,202.17,2,9,1,0,0,0.051,0
SMB_EU_005745,DE,Services,52,3384.68,-2.21,26,130.18,1,5,1,0,2,0.123,0
SMB_EU_005746,IT,Retail,39,3047.74,-32.62,12,253.98,3,9,0,3,0,0.055,0
SMB_EU_005747,IT,Retail,4,4167.48,17.03,18,231.53,1,11,1,0,3,0.067,0
SMB_EU_005748,UK,Retail,31,6120.04,-16.98,50,122.4,4,7,3,0,1,0.196,0
SMB_EU_005749,UK,Retail,9,1926.11,-18.24,7,275.16,1,12,1,1,0,0.185,0
SMB_EU_005750,IT,Retail,31,6014.58,21.42,51,117.93,3,9,0,0,1,0.092,0
SMB_EU_005751,FR,E-commerce,17,13290.42,-8.85,53,250.76,1,4,1,0,1,0.092,0
SMB_EU_005752,ES,Services,4,2299.72,-22.89,8,287.46,3,6,2,1,2,0.047,0
SMB_EU_005753,DE,Services,38,2678.21,15.35,11,243.47,1,11,1,0,1,0.04,0
SMB_EU_005754,ES,Retail,25,7008.21,3.3,31,226.07,1,11,0,1,1,0.019,0
SMB_EU_005755,UK,E-commerce,27,18575.1,-10.24,67,277.24,1,10,1,0,2,0.128,0
SMB_EU_005756,FR,E-commerce,5,8789.49,-62.14,63,139.52,2,12,1,0,0,0.079,1
SMB_EU_005757,IT,Services,5,5958.33,25.37,42,141.86,2,10,0,0,3,0.075,0
SMB_EU_005758,NL,Services,22,5427.86,-11.67,25,217.11,2,14,1,0,0,0.047,0
SMB_EU_005759,NL,Subscription,51,9256.78,19.76,34,272.26,4,11,3,1,2,0.108,0
SMB_EU_005760,FR,E-commerce,43,10143.59,-33.98,47,215.82,1,14,0,2,0,0.034,0
SMB_EU_005761,ES,Hospitality,37,2695.9,-16.5,9,299.54,3,8,3,0,1,0.124,1
SMB_EU_005762,UK,Retail,61,22138.38,4.47,172,128.71,2,7,1,1,0,0.064,0
SMB_EU_005763,UK,Hospitality,17,8757.79,-6.01,33,265.39,1,7,0,1,1,0.108,0
SMB_EU_005764,DE,Retail,39,14627.17,-1.12,52,281.29,1,10,1,0,1,0.151,0
SMB_EU_005765,UK,E-commerce,7,14265.9,-34.97,82,173.97,2,6,0,0,1,0.041,0
SMB_EU_005766,ES,Hospitality,101,5437.63,-17.86,19,286.19,1,2,0,1,0,0.1,0
SMB_EU_005767,FR,E-commerce,15,20134.73,-16.74,162,124.29,3,6,0,0,0,0.118,0
SMB_EU_005768,DE,Retail,37,2660.8,-47.08,9,295.64,4,12,0,0,0,0.115,0
SMB_EU_005769,FR,Retail,76,4098.64,-9.99,15,273.24,1,8,0,0,2,0.104,0
SMB_EU_005770,UK,Retail,20,4956.88,20.12,52,95.32,1,11,2,0,0,0.158,0
SMB_EU_005771,IT,Retail,36,6090.33,-2.88,31,196.46,1,5,0,0,2,0.049,0
SMB_EU_005772,ES,Retail,31,4719.13,10.78,24,196.63,2,12,3,0,3,0.157,0
SMB_EU_005773,FR,Retail,20,9768.14,6.64,106,92.15,1,7,2,1,1,0.214,0
SMB_EU_005774,ES,Retail,17,8400.66,-36.62,95,88.43,4,9,1,0,2,0.029,0
SMB_EU_005775,DE,Subscription,10,20758.24,-29.7,256,81.09,3,6,2,0,1,0.1,1
SMB_EU_005776,FR,E-commerce,24,66175.2,17.77,339,195.21,4,12,4,0,1,0.035,0
SMB_EU_005777,IT,Retail,15,3749.91,-37.27,21,178.57,2,14,0,0,2,0.079,0
SMB_EU_005778,DE,E-commerce,15,16386.1,-6.06,57,287.48,1,16,0,0,0,0.049,0
SMB_EU_005779,ES,Services,40,5456.2,-2.26,35,155.89,2,10,0,0,1,0.184,0
SMB_EU_005780,FR,Hospitality,29,5949.1,-42.94,26,228.81,2,9,0,0,2,0.053,0
SMB_EU_005781,IT,E-commerce,53,7823.68,14.43,96,81.5,3,13,0,0,1,0.049,0
SMB_EU_005782,FR,Hospitality,19,3460.6,0.09,15,230.71,4,12,0,1,0,0.06,0
SMB_EU_005783,IT,Services,11,5775.83,-1.91,21,275.04,2,10,0,0,2,0.13,0
SMB_EU_005784,DE,Services,41,2835.53,15.28,18,157.53,1,10,0,0,0,0.116,0
SMB_EU_005785,DE,Hospitality,42,6601.67,9.01,44,150.04,1,9,0,1,1,0.075,0
SMB_EU_005786,UK,Services,33,4314.01,-63.92,20,215.7,3,10,0,1,1,0.08,1
SMB_EU_005787,FR,Services,14,5443.56,-17.21,36,151.21,2,10,2,0,0,0.04,0
SMB_EU_005788,ES,Hospitality,28,3386.44,-12.36,20,169.32,2,8,2,1,1,0.058,0
SMB_EU_005789,UK,E-commerce,10,16486.33,-0.74,118,139.71,1,7,2,1,1,0.176,1
SMB_EU_005790,DE,Hospitality,15,3536.68,-18.69,23,153.77,4,8,0,0,4,0.015,0
SMB_EU_005791,FR,Services,58,5506.09,1.36,24,229.42,3,11,1,0,1,0.136,0
SMB_EU_005792,IT,Retail,18,17869.21,-1.94,63,283.64,1,9,0,0,4,0.029,0
SMB_EU_005793,UK,Subscription,49,10525.65,-38.14,51,206.39,2,6,2,0,1,0.033,0
SMB_EU_005794,UK,Retail,34,9704.25,-21.09,118,82.24,2,12,2,0,1,0.176,0
SMB_EU_005795,NL,E-commerce,75,24492.68,-43.29,177,138.38,2,15,0,1,2,0.246,1
SMB_EU_005796,ES,Services,33,2153.95,-5.16,7,307.71,2,10,1,0,0,0.057,0
SMB_EU_005797,DE,Retail,32,22438.86,16.11,80,280.49,3,14,1,0,0,0.031,0
SMB_EU_005798,UK,E-commerce,7,7962.13,-28.36,76,104.76,1,7,1,0,1,0.078,0
SMB_EU_005799,UK,Retail,16,13561.54,-19.83,48,282.53,2,10,0,0,1,0.04,0
SMB_EU_005800,DE,E-commerce,22,23481.11,-2.46,80,293.51,1,5,1,0,0,0.027,0
SMB_EU_005801,FR,Retail,93,4655.93,-15.96,31,150.19,1,7,0,0,1,0.076,0
SMB_EU_005802,DE,E-commerce,16,27477.9,-16.03,117,234.85,2,14,0,1,1,0.013,0
SMB_EU_005803,FR,E-commerce,11,20221.33,8.12,100,202.21,1,12,1,1,3,0.104,0
SMB_EU_005804,ES,Subscription,8,27972.22,-7.42,181,154.54,1,2,0,0,0,0.134,0
SMB_EU_005805,FR,Subscription,7,10107.24,-22.3,89,113.56,2,9,1,2,0,0.099,0
SMB_EU_005806,DE,Retail,95,7495.6,-31.32,47,159.48,4,11,3,1,2,0.108,0
SMB_EU_005807,FR,Services,30,3671.43,33.13,13,282.42,3,14,1,1,1,0.117,0
SMB_EU_005808,UK,Retail,12,2810.69,16.92,11,255.52,1,9,0,0,1,0.015,0
SMB_EU_005809,IT,Retail,62,6609.48,-6.77,43,153.71,2,12,1,0,3,0.055,0
SMB_EU_005810,FR,Retail,81,6779.49,1.32,34,199.4,2,9,0,0,2,0.112,0
SMB_EU_005811,DE,Subscription,12,10532.43,-7.33,62,169.88,1,11,2,1,0,0.117,0
SMB_EU_005812,UK,Subscription,19,3831.91,7.66,21,182.47,1,5,0,0,2,0.114,0
SMB_EU_005813,ES,Retail,56,6931.21,-12.81,28,247.54,1,6,1,0,1,0.103,0
SMB_EU_005814,FR,Retail,43,11304.4,-8.15,57,198.32,2,5,1,0,1,0.102,0
SMB_EU_005815,DE,Retail,24,11998.09,-49.11,100,119.98,3,4,2,0,1,0.068,0
SMB_EU_005816,DE,E-commerce,57,4914.36,21.81,35,140.41,2,11,0,0,5,0.046,0
SMB_EU_005817,DE,Hospitality,6,9166.94,11.12,45,203.71,4,10,2,0,3,0.02,0
SMB_EU_005818,IT,Retail,10,6899.83,18.51,30,229.99,1,8,2,2,1,0.144,0
SMB_EU_005819,UK,Services,15,4474.66,-4.69,23,194.55,4,7,2,1,3,0.154,0
SMB_EU_005820,NL,E-commerce,13,3630.39,-51.19,17,213.55,2,12,0,1,0,0.134,0
SMB_EU_005821,UK,Subscription,3,22051.21,-29.08,87,253.46,1,12,1,1,2,0.058,0
SMB_EU_005822,NL,Hospitality,20,6671.46,1.08,33,202.17,4,8,0,0,2,0.051,0
SMB_EU_005823,ES,E-commerce,39,5984.51,5.69,20,299.23,2,6,1,0,1,0.047,1
SMB_EU_005824,ES,Services,47,6262.37,-4.5,48,130.47,1,11,1,0,0,0.069,1
SMB_EU_005825,DE,Services,44,6147.99,-11.65,22,279.45,1,8,0,0,1,0.119,0
SMB_EU_005826,FR,E-commerce,54,31236.17,18.65,232,134.64,1,10,1,0,2,0.053,0
SMB_EU_005827,IT,E-commerce,36,12456.43,9.48,63,197.72,4,14,2,1,6,0.089,0
SMB_EU_005828,DE,Subscription,17,9065.01,19.69,50,181.3,1,13,1,0,0,0.113,0
SMB_EU_005829,FR,Retail,5,5439.88,-14.3,34,160.0,4,9,0,0,3,0.029,0
SMB_EU_005830,NL,Retail,5,11452.53,-10.62,39,293.65,1,10,2,0,1,0.052,1
SMB_EU_005831,UK,E-commerce,29,9374.15,-13.71,67,139.91,1,13,0,0,0,0.087,0
SMB_EU_005832,NL,Services,13,2926.02,-0.71,13,225.08,1,12,3,1,2,0.087,0
SMB_EU_005833,ES,Services,28,4800.69,-8.54,19,252.67,2,10,2,1,4,0.033,0
SMB_EU_005834,NL,Subscription,9,4313.31,-7.49,35,123.24,1,10,1,1,0,0.145,0
SMB_EU_005835,ES,E-commerce,61,39225.57,-0.17,133,294.93,3,15,1,0,3,0.106,0
SMB_EU_005836,IT,Retail,20,25426.75,15.04,127,200.21,1,8,0,0,1,0.012,0
SMB_EU_005837,UK,Hospitality,22,4570.42,-26.79,16,285.65,3,16,2,0,1,0.092,0
